player_id,season,round_number,round_pick,overall_pick,draft_type,team_id,organization,organization_type
76906,1959,8,3,56,Draft,5.0,Iowa,College/University
80094,1959,8,4,57,Draft,15.0,Texas Tech,College/University
80072,1959,8,5,58,Draft,6.0,California-Los Angeles,College/University
80116,1959,8,6,59,Draft,18.0,Purdue,College/University
80084,1959,9,2,61,Draft,13.0,Hardin-Simmons,College/University
80074,1959,9,3,62,Draft,5.0,Princeton,College/University
80097,1959,9,4,63,Draft,15.0,North Texas,College/University
80071,1959,9,5,64,Draft,6.0,Southeastern Oklahoma State,College/University
80118,1959,9,6,65,Draft,18.0,North Carolina State,College/University
80054,1959,10,2,67,Draft,13.0,Washington,College/University
80077,1959,10,3,68,Draft,5.0,Lenoir-Rhyne,College/University
80095,1959,10,4,69,Draft,15.0,Minnesota,College/University
80073,1959,10,5,70,Draft,6.0,Davis & Elkins,College/University
80115,1959,10,6,71,Draft,18.0,Kansas,College/University
80082,1959,11,2,73,Draft,13.0,Michigan,College/University
80081,1959,11,3,74,Draft,5.0,Northwestern,College/University
80091,1959,11,4,75,Draft,15.0,Lake Superior State,College/University
80065,1959,11,5,76,Draft,6.0,Hope,College/University
76108,1959,11,6,77,Draft,18.0,Tennessee State,College/University
80089,1959,12,2,79,Draft,15.0,St. Cloud State,College/University
80021,1959,12,3,80,Draft,6.0,Western Michigan,College/University
80098,1959,13,1,81,Draft,15.0,Gustavus Adolphus,College/University
80069,1959,13,2,82,Draft,6.0,Brigham Young,College/University
80067,1959,14,1,83,Draft,6.0,Missouri State,College/University
76712,1959,0,0,0,Territorial,18.0,Saint Louis,College/University
76375,1959,0,0,0,Territorial,5.0,Kansas,College/University
78497,1960,1,2,2,Draft,15.0,West Virginia,College/University
77093,1960,1,3,3,Draft,6.0,California,College/University
77639,1960,1,4,4,Draft,13.0,Louisiana Tech,College/University
78121,1960,1,5,5,Draft,21.0,North Carolina,College/University
78530,1960,1,6,6,Draft,18.0,Providence,College/University
80142,1960,1,7,7,Draft,5.0,Maryland,College/University
78060,1960,1,8,8,Draft,1.0,New York University,College/University
76297,1960,2,2,10,Draft,6.0,Wake Forest,College/University
80127,1960,2,3,11,Draft,6.0,Kentucky Wesleyan,College/University
77165,1960,2,4,12,Draft,13.0,Minnesota,College/University
80186,1960,2,5,13,Draft,21.0,Saint Francis (PA),College/University
77899,1960,2,6,14,Draft,18.0,Indiana,College/University
77245,1960,2,7,15,Draft,5.0,Temple,College/University
80125,1960,2,8,16,Draft,1.0,Pacific,College/University
80161,1960,3,2,18,Draft,15.0,Tennessee Tech,College/University
77562,1960,3,3,19,Draft,6.0,Saint Joseph's,College/University
80148,1960,3,4,20,Draft,13.0,Dayton,College/University
77977,1960,3,5,21,Draft,21.0,Ohio State,College/University
77327,1960,3,6,22,Draft,18.0,San Francisco,College/University
80145,1960,3,7,23,Draft,5.0,Manhattan,College/University
80122,1960,3,8,24,Draft,1.0,Notre Dame,College/University
80159,1960,4,2,26,Draft,15.0,Kansas State,College/University
78458,1960,4,3,27,Draft,15.0,Tennessee State,College/University
80155,1960,4,4,28,Draft,13.0,West Virginia Wesleyan,College/University
80182,1960,4,5,29,Draft,21.0,Eastern Kentucky,College/University
78438,1960,4,6,30,Draft,18.0,Michigan State,College/University
80147,1960,4,7,31,Draft,5.0,Texas State,College/University
80121,1960,4,8,32,Draft,1.0,Kentucky,College/University
80157,1960,5,2,34,Draft,15.0,Cornell,College/University
80137,1960,5,3,35,Draft,6.0,Maryland,College/University
77202,1960,5,4,36,Draft,13.0,Northwestern,College/University
80097,1960,5,5,37,Draft,21.0,North Texas,College/University
76511,1960,5,6,38,Draft,18.0,Bowling Green,College/University
76070,1960,5,7,39,Draft,5.0,North Carolina A&T,College/University
80123,1960,5,8,40,Draft,1.0,Texas A&M,College/University
80160,1960,6,2,42,Draft,15.0,Tulsa,College/University
80129,1960,6,3,43,Draft,6.0,Georgia Tech,College/University
80153,1960,6,4,44,Draft,13.0,Christian Brothers,College/University
80187,1960,6,5,45,Draft,21.0,Nebraska,College/University
77339,1960,6,6,46,Draft,18.0,North Carolina,College/University
80141,1960,6,7,47,Draft,5.0,Princeton,College/University
80124,1960,6,8,48,Draft,1.0,Kentucky,College/University
77172,1960,7,2,50,Draft,15.0,Ohio,College/University
80130,1960,7,3,51,Draft,6.0,California,College/University
80154,1960,7,4,52,Draft,13.0,North Carolina,College/University
80184,1960,7,5,53,Draft,21.0,Kentucky,College/University
78160,1960,7,6,54,Draft,18.0,Pepperdine,College/University
80143,1960,7,7,55,Draft,5.0,Saint Joseph's,College/University
80165,1960,8,2,57,Draft,15.0,Southern California,College/University
80138,1960,8,3,58,Draft,6.0,Memphis,College/University
80156,1960,8,4,59,Draft,13.0,Youngstown State,College/University
80185,1960,8,5,60,Draft,21.0,Le Moyne,College/University
80189,1960,8,6,61,Draft,18.0,Southern Mississippi,College/University
80146,1960,8,7,62,Draft,5.0,Villanova,College/University
80164,1960,9,2,64,Draft,15.0,Gonzaga,College/University
80128,1960,9,3,65,Draft,6.0,Hawaii,College/University
80150,1960,9,4,66,Draft,13.0,Kentucky Wesleyan,College/University
80183,1960,9,5,67,Draft,21.0,San Diego State,College/University
80188,1960,9,6,68,Draft,18.0,Rockhurst,College/University
80144,1960,9,7,69,Draft,5.0,Saint Joseph's,College/University
80162,1960,10,2,71,Draft,15.0,Creighton,College/University
80136,1960,10,3,72,Draft,6.0,Marquette,College/University
80152,1960,10,4,73,Draft,13.0,Dayton,College/University
80191,1960,10,5,74,Draft,18.0,Iowa,College/University
80158,1960,11,2,76,Draft,15.0,Pepperdine,College/University
80140,1960,11,3,77,Draft,6.0,Grambling,College/University
77842,1960,11,4,78,Draft,13.0,Wheaton (IL),College/University
80190,1960,11,5,79,Draft,18.0,Louisiana State,College/University
80163,1960,12,2,81,Draft,15.0,American,College/University
80134,1960,12,3,82,Draft,6.0,Auburn,College/University
80149,1960,12,4,83,Draft,13.0,Wheaton (IL),College/University
80192,1960,12,5,84,Draft,18.0,Indiana,College/University
80131,1960,13,2,86,Draft,6.0,Ohio State,College/University
80151,1960,13,3,87,Draft,13.0,Hamline,College/University
80133,1960,14,2,89,Draft,6.0,Southern California,College/University
80126,1960,15,2,91,Draft,6.0,Maryland,College/University
80139,1960,16,2,93,Draft,6.0,Utah State,College/University
80132,1960,17,2,95,Draft,6.0,California,College/University
80135,1960,18,2,97,Draft,6.0,Clemson,College/University
76144,1961,1,1,1,Draft,24.0,Indiana,College/University
78260,1961,1,2,2,Draft,6.0,St. Bonaventure,College/University
78100,1961,1,4,4,Draft,13.0,Portland,College/University
78630,1961,1,5,5,Draft,15.0,Memphis,College/University
78458,1961,1,6,6,Draft,21.0,Tennessee State,College/University
77584,1961,1,7,7,Draft,5.0,St. Mary's (CA),College/University
77025,1961,1,8,8,Draft,18.0,Winston-Salem State,College/University
77855,1961,1,9,9,Draft,1.0,Houston,College/University
77479,1961,2,1,10,Draft,6.0,St. Bonaventure,College/University
76647,1961,2,3,12,Draft,13.0,Providence,College/University
80227,1961,2,4,13,Draft,15.0,Louisville,College/University
80243,1961,2,5,14,Draft,21.0,Virginia Tech,College/University
77421,1961,2,6,15,Draft,5.0,Houston,College/University
77058,1961,2,7,16,Draft,18.0,Indiana,College/University
76319,1961,2,8,17,Draft,1.0,Niagara,College/University
78382,1961,2,9,18,Draft,24.0,Louisville,College/University
80258,1961,2,10,19,Draft,24.0,Mississippi State,College/University
77339,1961,2,11,20,Draft,24.0,North Carolina,College/University
77295,1961,2,12,21,Draft,24.0,Marquette,College/University
80154,1961,2,13,22,Draft,24.0,North Carolina,College/University
80257,1961,2,14,23,Draft,24.0,William & Mary,College/University
80200,1961,3,1,24,Draft,6.0,St. John's (NY),College/University
77279,1961,3,3,26,Draft,13.0,Duke,College/University
80221,1961,3,4,27,Draft,15.0,Gonzaga,College/University
77772,1961,3,5,28,Draft,21.0,Western Kentucky,College/University
80205,1961,3,6,29,Draft,5.0,Saint Joseph's,College/University
80247,1961,3,7,30,Draft,18.0,East Tennessee State,College/University
80193,1961,3,8,31,Draft,1.0,Vanderbilt,College/University
76253,1961,3,9,32,Draft,24.0,Kansas,College/University
76182,1961,4,1,33,Draft,6.0,Holy Cross,College/University
80213,1961,4,3,35,Draft,13.0,Tennessee State,College/University
80223,1961,4,4,36,Draft,15.0,Missouri,College/University
80245,1961,4,5,37,Draft,21.0,Iowa State,College/University
80210,1961,4,6,38,Draft,5.0,Michigan,College/University
80251,1961,4,7,39,Draft,18.0,Drake,College/University
80182,1961,4,8,40,Draft,1.0,Eastern Kentucky,College/University
80260,1961,4,9,41,Draft,24.0,Georgia Tech,College/University
78209,1961,5,1,42,Draft,6.0,St. Peter's,College/University
76595,1961,5,3,44,Draft,13.0,Belmont Abbey,College/University
80225,1961,5,4,45,Draft,15.0,Kentucky,College/University
80239,1961,5,5,46,Draft,21.0,South Dakota State,College/University
80208,1961,5,6,47,Draft,5.0,Virginia Union,College/University
80246,1961,5,7,48,Draft,18.0,California-Los Angeles,College/University
80194,1961,5,8,49,Draft,1.0,North Carolina State,College/University
76340,1961,5,9,50,Draft,24.0,DePaul,College/University
76295,1961,6,1,51,Draft,6.0,Jackson State,College/University
80216,1961,6,3,53,Draft,13.0,West Virginia,College/University
80226,1961,6,4,54,Draft,15.0,California,College/University
80241,1961,6,5,55,Draft,21.0,New Mexico State,College/University
80206,1961,6,6,56,Draft,5.0,Southern Mississippi,College/University
80253,1961,6,7,57,Draft,18.0,Maryland,College/University
80196,1961,6,8,58,Draft,1.0,Duquesne,College/University
80262,1961,6,9,59,Draft,24.0,Tulsa,College/University
76318,1961,7,1,60,Draft,6.0,Pikeville,College/University
80217,1961,7,3,62,Draft,13.0,Wittenberg,College/University
80219,1961,7,4,63,Draft,15.0,Texas,College/University
80124,1961,7,5,64,Draft,21.0,Kentucky,College/University
80137,1961,7,6,65,Draft,5.0,Maryland,College/University
80254,1961,7,7,66,Draft,18.0,Winston-Salem State,College/University
80195,1961,7,8,67,Draft,1.0,Northern State,College/University
80259,1961,7,9,68,Draft,24.0,Wichita State,College/University
80203,1961,8,1,69,Draft,6.0,Kansas State,College/University
80218,1961,8,3,71,Draft,13.0,Hampton,College/University
80222,1961,8,4,72,Draft,15.0,California-Los Angeles,College/University
80240,1961,8,5,73,Draft,21.0,Seattle,College/University
80209,1961,8,6,74,Draft,5.0,Truman State,College/University
80256,1961,8,7,75,Draft,18.0,Doane,College/University
80263,1961,8,8,76,Draft,24.0,Illinois,College/University
80197,1961,9,1,77,Draft,6.0,Wabash,College/University
80212,1961,9,3,79,Draft,13.0,Penn State,College/University
80220,1961,9,4,80,Draft,15.0,Oregon State,College/University
80244,1961,9,5,81,Draft,21.0,Grambling,College/University
80250,1961,9,6,82,Draft,18.0,North Carolina A&T,College/University
80261,1961,9,7,83,Draft,24.0,Southern Methodist,College/University
80198,1961,10,1,84,Draft,6.0,Milwaukee,College/University
80215,1961,10,3,86,Draft,13.0,Northern Michigan,College/University
80228,1961,10,4,87,Draft,15.0,Allan Hancock College,College/University
80238,1961,10,5,88,Draft,21.0,Syracuse,College/University
80207,1961,10,6,89,Draft,5.0,California-Los Angeles,College/University
80249,1961,10,7,90,Draft,18.0,Concordia (MO),College/University
76427,1961,10,8,91,Draft,24.0,Kansas State,College/University
77411,1961,11,1,92,Draft,6.0,St. John's (NY),College/University
80214,1961,11,3,94,Draft,13.0,SUNY Brockport,College/University
80224,1961,11,4,95,Draft,15.0,Duke,College/University
80242,1961,11,5,96,Draft,21.0,Le Moyne,College/University
80211,1961,11,6,97,Draft,5.0,Georgetown (KY),College/University
80252,1961,11,7,98,Draft,18.0,North Carolina,College/University
80204,1961,12,1,99,Draft,6.0,California,College/University
80248,1961,12,3,101,Draft,18.0,Centenary (LA),College/University
80201,1961,13,1,102,Draft,6.0,Kentucky,College/University
80255,1961,13,3,104,Draft,18.0,Louisville,College/University
80199,1961,14,1,105,Draft,6.0,Louisiana State,College/University
80202,1961,15,1,107,Draft,6.0,Saint Joseph's,College/University
77531,1962,1,1,1,Draft,24.0,Utah,College/University
77038,1962,1,2,2,Draft,6.0,Cincinnati,College/University
76133,1962,1,3,3,Draft,18.0,Prairie View A&M,College/University
76382,1962,1,4,4,Draft,21.0,Wake Forest,College/University
77023,1962,1,5,5,Draft,5.0,Kansas,College/University
76663,1962,1,6,6,Draft,15.0,St. John's (NY),College/University
76970,1962,1,7,7,Draft,1.0,Ohio State,College/University
76577,1962,2,1,8,Draft,24.0,Purdue,College/University
78037,1962,2,2,9,Draft,6.0,Southern California,College/University
76610,1962,2,3,10,Draft,18.0,Colgate,College/University
77411,1962,2,4,11,Draft,13.0,St. John's (NY),College/University
78435,1962,2,5,12,Draft,21.0,Bradley,College/University
78509,1962,2,7,14,Draft,5.0,Villanova,College/University
78526,1962,2,8,15,Draft,15.0,Wichita State,College/University
76729,1962,2,9,16,Draft,1.0,Holy Cross,College/University
77700,1962,3,1,17,Draft,24.0,Iowa,College/University
80275,1962,3,2,18,Draft,6.0,Western Kentucky,College/University
76946,1962,3,3,19,Draft,18.0,Grambling,College/University
80288,1962,3,4,20,Draft,13.0,Texas Tech,College/University
77583,1962,3,5,21,Draft,21.0,Tennessee State,College/University
76697,1962,3,7,23,Draft,5.0,Florida State,College/University
80295,1962,3,8,24,Draft,15.0,California-Los Angeles,College/University
80268,1962,3,9,25,Draft,1.0,Providence,College/University
78409,1962,4,1,26,Draft,18.0,Southern Illinois,College/University
80273,1962,4,2,27,Draft,6.0,Florida,College/University
76896,1962,4,3,28,Draft,18.0,Loyola-Marymount,College/University
76945,1962,4,4,29,Draft,13.0,Eastern,High School
80310,1962,4,5,30,Draft,21.0,St. Bonaventure,College/University
80284,1962,4,7,32,Draft,5.0,Dayton,College/University
80297,1962,4,8,33,Draft,15.0,Southern Methodist,College/University
78270,1962,4,9,34,Draft,1.0,Jacksonville,College/University
80327,1962,5,1,35,Draft,24.0,Utah State,College/University
80271,1962,5,2,36,Draft,6.0,Marshall,College/University
80318,1962,5,3,37,Draft,18.0,Dayton,College/University
80289,1962,5,4,38,Draft,13.0,South Carolina,College/University
78591,1962,5,5,39,Draft,21.0,Stanford,College/University
80280,1962,5,7,41,Draft,5.0,Virginia Union,College/University
80299,1962,5,8,42,Draft,15.0,South Carolina,College/University
80267,1962,5,9,43,Draft,1.0,Citadel,College/University
80328,1962,6,1,44,Draft,24.0,Washington,College/University
80277,1962,6,2,45,Draft,6.0,Pacific,College/University
76363,1962,6,3,46,Draft,18.0,Oregon State,College/University
80292,1962,6,4,47,Draft,13.0,Morehead State,College/University
80312,1962,6,5,48,Draft,21.0,Wichita State,College/University
80279,1962,6,7,50,Draft,5.0,North Carolina,College/University
80296,1962,6,8,51,Draft,15.0,Virginia Tech,College/University
80269,1962,6,9,52,Draft,1.0,Boston College,College/University
80324,1962,7,1,53,Draft,24.0,Tulane,College/University
80278,1962,7,2,54,Draft,6.0,Hofstra,College/University
80319,1962,7,3,55,Draft,18.0,La Salle,College/University
80287,1962,7,4,56,Draft,13.0,Lawrence,College/University
80311,1962,7,5,57,Draft,21.0,Georgetown,College/University
77630,1962,7,7,59,Draft,5.0,Texas-Pan American,College/University
80264,1962,7,8,60,Draft,1.0,Duquesne,College/University
80333,1962,8,1,61,Draft,24.0,Kentucky,College/University
80272,1962,8,2,62,Draft,6.0,Oklahoma,College/University
80313,1962,8,3,63,Draft,18.0,Washington State,College/University
80293,1962,8,4,64,Draft,13.0,Duquesne,College/University
76950,1962,8,5,65,Draft,21.0,Loyola-Chicago,College/University
80282,1962,8,7,67,Draft,5.0,Xavier,College/University
80294,1962,8,8,68,Draft,15.0,Portland,College/University
80265,1962,8,9,69,Draft,1.0,Boston College,College/University
80325,1962,9,1,70,Draft,24.0,Texas A&M,College/University
80270,1962,9,2,71,Draft,6.0,Duquesne,College/University
80323,1962,9,3,72,Draft,18.0,Elizabeth City State,College/University
80291,1962,9,4,73,Draft,13.0,Hamline,College/University
80309,1962,9,5,74,Draft,21.0,Iowa State,College/University
80281,1962,9,7,76,Draft,5.0,Saint Louis,College/University
80298,1962,9,8,77,Draft,15.0,Minnesota,College/University
80266,1962,9,9,78,Draft,1.0,Brown,College/University
80326,1962,10,1,79,Draft,24.0,Princeton,College/University
80276,1962,10,2,80,Draft,6.0,Eastern Kentucky,College/University
80322,1962,10,3,81,Draft,18.0,Washington State,College/University
80290,1962,10,4,82,Draft,13.0,Oregon,College/University
80283,1962,10,6,84,Draft,5.0,North Carolina,College/University
78170,1962,11,1,85,Draft,24.0,Kenyon,College/University
80274,1962,11,2,86,Draft,6.0,Pratt,College/University
80316,1962,11,3,87,Draft,18.0,Maine,College/University
80285,1962,11,5,89,Draft,5.0,North Carolina,College/University
77737,1962,12,1,90,Draft,24.0,Ohio State,College/University
80315,1962,12,2,91,Draft,18.0,Le Moyne,College/University
80286,1962,12,3,92,Draft,5.0,Oregon,College/University
80329,1962,13,1,93,Draft,24.0,Lewis,College/University
80314,1962,13,2,94,Draft,18.0,Arkansas,College/University
80330,1962,14,1,95,Draft,24.0,Williams,College/University
80317,1962,14,2,96,Draft,18.0,Colorado,College/University
80332,1962,15,1,97,Draft,24.0,Kansas State,College/University
80320,1962,15,2,98,Draft,18.0,Rhode Island,College/University
80331,1962,16,1,99,Draft,24.0,Rockhurst,College/University
80321,1962,16,2,100,Draft,18.0,Caltech,College/University
76545,1962,0,0,0,Territorial,13.0,Detroit Mercy,College/University
77015,1963,1,1,1,Draft,6.0,Duke,College/University
78335,1963,1,2,2,Draft,24.0,West Virginia,College/University
600001,1963,1,3,3,Draft,5.0,Bowling Green,College/University
77596,1963,1,4,4,Draft,13.0,Seattle,College/University
78455,1963,1,5,5,Draft,18.0,Boston College,College/University
77051,1963,1,6,6,Draft,21.0,Villanova,College/University
78270,1963,1,7,7,Draft,15.0,Jacksonville,College/University
80335,1963,1,8,8,Draft,1.0,Colorado State,College/University
76950,1963,2,1,9,Draft,6.0,Loyola-Chicago,College/University
77150,1963,2,2,10,Draft,24.0,Idaho,College/University
77026,1963,2,3,11,Draft,5.0,Oklahoma City,College/University
80365,1963,2,4,12,Draft,13.0,Furman,College/University
77270,1963,2,5,13,Draft,15.0,Tulsa,College/University
80384,1963,2,6,14,Draft,18.0,Mississippi State,College/University
80378,1963,2,7,15,Draft,21.0,Grambling,College/University
76809,1963,2,8,16,Draft,15.0,Western Carolina,College/University
80387,1963,2,9,17,Draft,18.0,Arkansas Tech,College/University
80346,1963,3,1,18,Draft,6.0,Canisius,College/University
80391,1963,3,2,19,Draft,24.0,Indiana,College/University
80355,1963,3,3,20,Draft,5.0,St. Mary's (CA),College/University
80362,1963,3,4,21,Draft,13.0,Miami (FL),College/University
80380,1963,3,6,23,Draft,18.0,Illinois,College/University
76880,1963,3,7,24,Draft,21.0,Maryland,College/University
80366,1963,3,8,25,Draft,15.0,Houston,College/University
80336,1963,3,9,26,Draft,1.0,Valparaiso,College/University
80341,1963,4,1,27,Draft,6.0,Delaware,College/University
80393,1963,4,2,28,Draft,24.0,Kansas,College/University
80354,1963,4,3,29,Draft,5.0,Illinois,College/University
80360,1963,4,4,30,Draft,13.0,Marquette,College/University
80379,1963,4,6,32,Draft,18.0,Florida A&M,College/University
80377,1963,4,7,33,Draft,21.0,Providence,College/University
80367,1963,4,8,34,Draft,15.0,Auburn,College/University
80338,1963,4,9,35,Draft,1.0,Southeastern Oklahoma State,College/University
80345,1963,5,1,36,Draft,6.0,Belmont Abbey,College/University
80394,1963,5,2,37,Draft,24.0,Marquette,College/University
80357,1963,5,3,38,Draft,5.0,Southwestern (KS),College/University
80364,1963,5,4,39,Draft,13.0,Illinois,College/University
80390,1963,5,6,41,Draft,18.0,Cincinnati,College/University
80376,1963,5,7,42,Draft,21.0,Arizona State,College/University
77200,1963,5,8,43,Draft,15.0,Toledo,College/University
80339,1963,5,9,44,Draft,1.0,Mississippi State,College/University
80344,1963,6,1,45,Draft,6.0,Tulane,College/University
80397,1963,6,2,46,Draft,24.0,Wisconsin,College/University
80356,1963,6,3,47,Draft,5.0,Santa Clara,College/University
76945,1963,6,4,48,Draft,13.0,Eastern,High School
80386,1963,6,6,50,Draft,18.0,Maryland,College/University
80309,1963,6,7,51,Draft,21.0,Iowa State,College/University
80369,1963,6,8,52,Draft,15.0,Westminster (PA),College/University
80334,1963,6,9,53,Draft,1.0,Providence,College/University
80351,1963,7,1,54,Draft,6.0,Wake Forest,College/University
80392,1963,7,2,55,Draft,24.0,North Carolina,College/University
80352,1963,7,3,56,Draft,5.0,Stanford,College/University
80361,1963,7,4,57,Draft,13.0,New Mexico,College/University
78011,1963,7,6,59,Draft,18.0,North Carolina State,College/University
80375,1963,7,7,60,Draft,21.0,Howard Payne,College/University
80368,1963,7,8,61,Draft,15.0,Southern California,College/University
80337,1963,7,9,62,Draft,1.0,Philadelphia University,College/University
76466,1963,8,1,63,Draft,6.0,St. Bonaventure,College/University
80396,1963,8,2,64,Draft,24.0,Iowa State,College/University
80353,1963,8,3,65,Draft,5.0,Pepperdine,College/University
80363,1963,8,4,66,Draft,13.0,Northern Michigan,College/University
80389,1963,8,5,67,Draft,18.0,Texas A&M,College/University
80342,1963,9,1,68,Draft,6.0,Lakeland,College/University
80395,1963,9,2,69,Draft,24.0,Wisconsin,College/University
80358,1963,9,3,70,Draft,5.0,Idaho,College/University
80359,1963,9,4,71,Draft,13.0,Seattle,College/University
80381,1963,9,5,72,Draft,18.0,Oklahoma Christian,College/University
80343,1963,10,1,73,Draft,6.0,Furman,College/University
80398,1963,10,2,74,Draft,24.0,DePaul,College/University
80385,1963,10,3,75,Draft,18.0,Southeast Missouri State,College/University
80340,1963,11,1,76,Draft,6.0,Tennessee,College/University
80388,1963,11,2,77,Draft,18.0,Iowa State,College/University
80350,1963,12,1,78,Draft,6.0,Baldwin Wallace,College/University
80382,1963,12,2,79,Draft,18.0,North Carolina A&T,College/University
80349,1963,13,1,80,Draft,6.0,Cornell,College/University
80383,1963,13,2,81,Draft,18.0,Central Missouri,College/University
80348,1963,14,1,82,Draft,6.0,La Salle,College/University
80347,1963,15,1,83,Draft,6.0,Eastern Kentucky,College/University
76105,1964,1,1,1,Draft,6.0,Texas-El Paso,College/University
76329,1964,1,2,2,Draft,13.0,Arizona State,College/University
76227,1964,1,3,3,Draft,24.0,Ohio State,College/University
77103,1964,1,4,4,Draft,21.0,Texas-Pan American,College/University
77662,1964,1,5,5,Draft,18.0,Duke,College/University
77307,1964,1,6,6,Draft,5.0,New York University,College/University
76458,1964,1,7,7,Draft,1.0,Oregon State,College/University
77929,1964,2,1,8,Draft,6.0,Grambling,College/University
77084,1964,2,2,9,Draft,13.0,Loyola-Chicago,College/University
78151,1964,2,3,10,Draft,18.0,Creighton,College/University
80361,1964,2,4,11,Draft,21.0,New Mexico,College/University
77687,1964,2,5,12,Draft,15.0,Kentucky,College/University
77297,1964,2,6,13,Draft,6.0,Bowling Green,College/University
77299,1964,2,7,14,Draft,5.0,Oklahoma City,College/University
76201,1964,2,9,16,Draft,1.0,Cincinnati,College/University
80408,1964,3,1,17,Draft,6.0,Pittsburgh,College/University
77198,1964,3,2,18,Draft,13.0,Villanova,College/University
78173,1964,3,3,19,Draft,24.0,Evansville,College/University
77200,1964,3,4,20,Draft,21.0,Toledo,College/University
80426,1964,3,5,21,Draft,15.0,Stanford,College/University
80446,1964,3,6,22,Draft,18.0,Arizona State,College/University
77548,1964,3,7,23,Draft,5.0,Drake,College/University
78328,1964,3,9,25,Draft,1.0,Providence,College/University
76466,1964,4,1,26,Draft,6.0,St. Bonaventure,College/University
76525,1964,4,2,27,Draft,13.0,Colorado,College/University
80467,1964,4,3,28,Draft,24.0,Northern Iowa,College/University
80439,1964,4,4,29,Draft,21.0,La Salle,College/University
76716,1964,4,5,30,Draft,15.0,Dayton,College/University
80453,1964,4,6,31,Draft,18.0,Kansas State,College/University
80414,1964,4,7,32,Draft,5.0,Southern Methodist,College/University
78268,1964,4,9,34,Draft,1.0,Bradley,College/University
80409,1964,5,1,35,Draft,6.0,Canisius,College/University
80422,1964,5,2,36,Draft,13.0,Toledo,College/University
80463,1964,5,3,37,Draft,24.0,Texas A&M,College/University
80445,1964,5,4,38,Draft,21.0,Westminster (PA),College/University
80427,1964,5,5,39,Draft,15.0,North Texas,College/University
78651,1964,5,6,40,Draft,18.0,Seattle,College/University
80417,1964,5,7,41,Draft,5.0,Kansas State,College/University
80404,1964,5,9,43,Draft,1.0,Seton Hall,College/University
80410,1964,6,1,44,Draft,6.0,Western Carolina,College/University
80420,1964,6,2,45,Draft,13.0,Rice,College/University
80458,1964,6,3,46,Draft,24.0,Tennessee State,College/University
80441,1964,6,4,47,Draft,21.0,Yale,College/University
80425,1964,6,5,48,Draft,15.0,Utah State,College/University
80448,1964,6,6,49,Draft,18.0,Virginia State,College/University
80412,1964,6,7,50,Draft,5.0,Missouri,College/University
80403,1964,6,9,52,Draft,1.0,Bradley,College/University
76289,1964,7,1,53,Draft,6.0,DePaul,College/University
80419,1964,7,2,54,Draft,13.0,Ohio,College/University
80464,1964,7,3,55,Draft,24.0,Loyola-Chicago,College/University
80440,1964,7,4,56,Draft,21.0,Dayton,College/University
80423,1964,7,5,57,Draft,15.0,Portland,College/University
80452,1964,7,6,58,Draft,18.0,North Carolina A&T,College/University
80416,1964,7,7,59,Draft,5.0,San Francisco,College/University
80401,1964,7,9,61,Draft,1.0,Northwestern,College/University
80405,1964,8,1,62,Draft,6.0,Lewis & Clark,College/University
80421,1964,8,2,63,Draft,13.0,Rockhurst,College/University
80466,1964,8,3,64,Draft,24.0,Tennessee,College/University
80444,1964,8,4,65,Draft,21.0,Xavier,College/University
80424,1964,8,5,66,Draft,15.0,Duke,College/University
80454,1964,8,6,67,Draft,18.0,Rice,College/University
80415,1964,8,7,68,Draft,5.0,Santa Clara,College/University
80399,1964,8,9,70,Draft,1.0,Butler,College/University
80406,1964,9,1,71,Draft,6.0,Wisconsin,College/University
76175,1964,9,2,72,Draft,24.0,South Dakota State,College/University
80437,1964,9,3,73,Draft,21.0,Clemson,College/University
80449,1964,9,4,74,Draft,18.0,Western Kentucky,College/University
80418,1964,9,5,75,Draft,5.0,California,College/University
80402,1964,9,7,77,Draft,1.0,West Virginia Tech,College/University
80407,1964,10,1,78,Draft,6.0,Georgetown,College/University
80462,1964,10,2,79,Draft,24.0,Tulsa,College/University
80438,1964,10,3,80,Draft,21.0,North Carolina A&T,College/University
80455,1964,10,4,81,Draft,18.0,Virginia State,College/University
80413,1964,10,5,82,Draft,5.0,Chapman,College/University
80400,1964,10,7,84,Draft,1.0,Clark (MA),College/University
80411,1964,11,1,85,Draft,6.0,Yale,College/University
80460,1964,11,2,86,Draft,24.0,Winston-Salem State,College/University
80442,1964,11,3,87,Draft,21.0,West Virginia,College/University
80451,1964,11,4,88,Draft,18.0,St. Mary of the Plains,College/University
80461,1964,12,1,90,Draft,24.0,Randolph-Macon,College/University
80443,1964,12,2,91,Draft,21.0,Morris Brown,College/University
80456,1964,12,3,92,Draft,18.0,Sir George Williams (CAN),College/University
80465,1964,13,1,94,Draft,24.0,Utah,College/University
80457,1964,13,2,95,Draft,18.0,Georgetown (KY),College/University
80459,1964,14,1,96,Draft,24.0,Michigan State,College/University
80447,1964,14,2,97,Draft,18.0,Virginia Military Institute,College/University
80468,1964,15,1,98,Draft,24.0,Saint Francis (PA),College/University
80450,1964,15,2,99,Draft,18.0,Detroit Mercy,College/University
76983,1964,0,0,0,Territorial,15.0,California-Los Angeles,College/University
77012,1965,1,1,1,Draft,5.0,Davidson,College/University
600013,1965,1,2,2,Draft,5.0,Miami (FL),College/University
78238,1965,1,3,3,Draft,6.0,Wichita State,College/University
