person_id,season,round_number,round_pick,overall_pick,draft_type,team_id,organization,organization_type
76604,1977,8,1,152,Draft,34,California-Los Angeles,College/University
82158,1977,8,2,153,Draft,,Philadelphia University,College/University
82150,1977,8,3,154,Draft,28,Milwaukee,College/University
82114,1977,8,4,155,Draft,18,Brigham Young,College/University
82153,1977,8,5,156,Draft,29,California-Riverside,College/University
82176,1977,8,6,157,Draft,33,Toledo,College/University
82144,1977,8,8,158,Draft,27,Evansville,College/University
82084,1977,8,10,159,Draft,6,St. Peter's,College/University
82161,1977,8,11,160,Draft,30,Western Michigan,College/University
82078,1977,8,12,161,Draft,1,Bowling Green,College/University
82124,1977,8,13,162,Draft,25,Eastern Illinois,College/University
82092,1977,8,14,163,Draft,13,Kenyon,College/University
82127,1977,8,15,164,Draft,37,Arizona,College/University
77465,1977,8,16,165,Draft,5,Manhattan,College/University
82116,1977,8,17,166,Draft,24,Towson,College/University
82168,1977,8,19,167,Draft,32,Washington,College/University
77760,1977,8,20,168,Draft,21,Villanova,College/University
82133,1977,8,21,169,Draft,35,Florida,College/University
81927,1977,8,22,170,Draft,15,Pepperdine,College/University
78331,1978,1,1,1,Draft,32,Minnesota,College/University
76736,1978,1,2,2,Draft,,North Carolina,College/University
77984,1978,1,3,3,Draft,36,Kentucky,College/University
77952,1978,1,4,4,Draft,6,Montana,College/University
78139,1978,1,5,5,Draft,5,Jackson State,College/University
1449,1978,1,6,6,Draft,1,Indiana State,College/University
76249,1978,1,7,7,Draft,32,Arkansas,College/University
78548,1978,1,8,8,Draft,1,Portland State,College/University
78310,1978,1,9,9,Draft,25,Nevada-Las Vegas,College/University
77356,1978,1,10,10,Draft,18,Marquette,College/University
76948,1978,1,11,11,Draft,33,San Francisco,College/University
77148,1978,1,12,12,Draft,28,St. John's (NY),College/University
76225,1978,1,13,13,Draft,34,San Francisco,College/University
77848,1978,1,14,14,Draft,24,Bradley,College/University
77615,1978,1,15,15,Draft,30,Auburn,College/University
76819,1978,1,16,16,Draft,18,Kentucky,College/University
82249,1978,1,17,17,Draft,35,Wake Forest,College/University
76453,1978,1,18,18,Draft,24,DePaul,College/University
76321,1978,1,19,19,Draft,29,Syracuse,College/University
78057,1978,1,20,20,Draft,37,Southern University,College/University
76686,1978,1,21,21,Draft,35,Kansas State,College/University
78365,1978,1,22,22,Draft,5,California-Los Angeles,College/University
78390,1978,2,1,23,Draft,13,Detroit Mercy,College/University
77010,1978,2,2,24,Draft,32,Villanova,College/University
78583,1978,2,3,25,Draft,18,Louisville,College/University
76361,1978,2,4,26,Draft,15,Virginia Military Institute,College/University
77897,1978,2,5,27,Draft,36,Indiana,College/University
82267,1978,2,6,28,Draft,31,Utah,College/University
1381,1978,2,7,29,Draft,13,Detroit Mercy,College/University
77215,1978,2,8,30,Draft,1,Utah,College/University
82235,1978,2,9,31,Draft,25,New Mexico,College/University
78036,1978,2,10,32,Draft,6,McNeese State,College/University
76523,1978,2,11,33,Draft,30,Florida State,College/University
76300,1978,2,12,34,Draft,6,Cal State-Fullerton,College/University
76879,1978,2,13,35,Draft,33,Southern University,College/University
76385,1978,2,14,36,Draft,21,West Texas A&M,College/University
82232,1978,2,15,37,Draft,24,Grambling,College/University
82204,1978,2,16,38,Draft,15,North Carolina-Charlotte,College/University
82271,1978,2,17,39,Draft,27,Kentucky,College/University
76441,1978,2,18,40,Draft,5,New Orleans,College/University
78516,1978,2,19,41,Draft,,Marquette,College/University
82273,1978,2,20,42,Draft,27,Pennsylvania,College/University
76913,1978,2,21,43,Draft,21,St. Bonaventure,College/University
77136,1978,2,22,44,Draft,32,Florida A&M,College/University
82261,1978,3,1,45,Draft,34,Kentucky,College/University
76447,1978,3,2,46,Draft,35,Rutgers,College/University
76121,1978,3,3,47,Draft,31,Kentucky State,College/University
82289,1978,3,4,48,Draft,,Utah State,College/University
76436,1978,3,5,49,Draft,,Idaho State,College/University
82182,1978,3,6,50,Draft,1,Merrimack,College/University
82285,1978,3,7,51,Draft,,Louisville,College/University
82212,1978,3,8,52,Draft,,Texas Tech,College/University
82234,1978,3,9,53,Draft,25,Miami (OH),College/University
82220,1978,3,10,54,Draft,18,Manhattan,College/University
77092,1978,3,11,55,Draft,6,Virginia,College/University
82197,1978,3,12,56,Draft,5,Southern Nazarene,College/University
82295,1978,3,13,57,Draft,30,Louisiana State,College/University
82226,1978,3,14,58,Draft,24,Creighton,College/University
76483,1978,3,15,59,Draft,28,Cincinnati,College/University
76444,1978,3,16,60,Draft,15,New Mexico,College/University
82270,1978,3,17,61,Draft,27,Michigan,College/University
76124,1978,3,18,62,Draft,34,Notre Dame,College/University
77308,1978,3,19,63,Draft,29,San Diego State,College/University
76993,1978,3,20,64,Draft,37,Virginia Commonwealth,College/University
82284,1978,3,21,65,Draft,,Arkansas,College/University
82302,1978,3,22,66,Draft,32,Dartmouth,College/University
77989,1978,4,1,67,Draft,31,Nevada-Las Vegas,College/University
82283,1978,4,2,68,Draft,,Marquette,College/University
82269,1978,4,3,69,Draft,31,Michigan,College/University
76474,1978,4,4,70,Draft,,North Carolina,College/University
82255,1978,4,5,71,Draft,36,Oregon State,College/University
82181,1978,4,6,72,Draft,1,Bloomfield,College/University
82286,1978,4,7,73,Draft,,Pittsburgh,College/University
82308,1978,4,8,74,Draft,33,North Texas,College/University
82307,1978,4,9,75,Draft,33,Youngstown State,College/University
82287,1978,4,10,76,Draft,,Wake Forest,College/University
82195,1978,4,11,77,Draft,5,Georgetown,College/University
82298,1978,4,12,78,Draft,30,Clemson,College/University
82186,1978,4,13,79,Draft,6,Dayton,College/University
77069,1978,4,14,80,Draft,28,Austin Peay,College/University
76212,1978,4,15,81,Draft,24,Maryland,College/University
82206,1978,4,16,82,Draft,15,Lincoln (MO),College/University
82272,1978,4,17,83,Draft,27,Illinois State,College/University
77209,1978,4,18,84,Draft,34,Purdue,College/University
77603,1978,4,19,85,Draft,29,Cincinnati,College/University
82240,1978,4,20,86,Draft,37,Illinois,College/University
78425,1978,4,21,87,Draft,21,Nevada-Las Vegas,College/University
82280,1978,4,22,88,Draft,29,California-Irvine,College/University
82262,1978,5,1,89,Draft,34,Houston,College/University
82290,1978,5,2,90,Draft,,Florida State,College/University
82266,1978,5,3,91,Draft,31,Texas,College/University
82257,1978,5,4,92,Draft,36,North Carolina A&T,College/University
82208,1978,5,5,93,Draft,,Massachusetts,College/University
82183,1978,5,6,94,Draft,1,Seton Hall,College/University
82199,1978,5,7,95,Draft,13,Northeastern,College/University
78545,1978,5,8,96,Draft,33,Notre Dame,College/University
82233,1978,5,9,97,Draft,25,Jacksonville,College/University
82223,1978,5,10,98,Draft,18,Holy Cross,College/University
82296,1978,5,11,99,Draft,30,Kansas,College/University
82187,1978,5,12,100,Draft,6,Southern University,College/University
78587,1978,5,13,101,Draft,5,Western Carolina,College/University
82230,1978,5,14,102,Draft,24,Towson,College/University
82275,1978,5,15,103,Draft,28,Pacific,College/University
78307,1978,5,16,104,Draft,15,Winston-Salem State,College/University
76604,1978,5,17,105,Draft,27,California-Los Angeles,College/University
82247,1978,5,18,106,Draft,35,Texas-Pan American,College/University
78431,1978,5,19,107,Draft,29,Loyola-Chicago,College/University
82244,1978,5,20,108,Draft,37,Purdue,College/University
82214,1978,5,21,109,Draft,21,Massachusetts,College/University
77135,1978,5,22,110,Draft,32,Missouri,College/University
82258,1978,6,1,111,Draft,34,South Carolina,College/University
82288,1978,6,2,112,Draft,,Providence,College/University
82265,1978,6,3,113,Draft,31,Santa Clara,College/University
82210,1978,6,4,114,Draft,,Texas,College/University
82254,1978,6,5,115,Draft,36,James Madison,College/University
82184,1978,6,6,116,Draft,1,Minnesota,College/University
82202,1978,6,7,117,Draft,13,Illinois,College/University
76589,1978,6,8,118,Draft,33,Kansas,College/University
82238,1978,6,9,119,Draft,25,Miami (OH),College/University
82219,1978,6,10,120,Draft,18,Howard,College/University
82191,1978,6,11,121,Draft,6,Briar Cliff,College/University
82193,1978,6,12,122,Draft,5,San Diego,College/University
82294,1978,6,13,123,Draft,30,Virginia Tech,College/University
82079,1978,6,14,124,Draft,28,Cleveland State,College/University
82225,1978,6,15,125,Draft,24,Miami (OH),College/University
82207,1978,6,16,126,Draft,15,Washington,College/University
82250,1978,6,17,127,Draft,35,Columbus State,College/University
82282,1978,6,18,128,Draft,29,Houston,College/University
82242,1978,6,19,129,Draft,37,Indiana State,College/University
82216,1978,6,20,130,Draft,21,Minnesota,College/University
82303,1978,6,21,131,Draft,32,Puget Sound,College/University
82260,1978,7,1,132,Draft,34,San Francisco,College/University
77858,1978,7,2,133,Draft,,Auburn,College/University
82268,1978,7,3,134,Draft,31,Loyola-Marymount,College/University
82256,1978,7,4,135,Draft,36,Pepperdine,College/University
82211,1978,7,5,136,Draft,,North Texas,College/University
82178,1978,7,6,137,Draft,1,Fairfield,College/University
82200,1978,7,7,138,Draft,13,Johnson C. Smith,College/University
82309,1978,7,8,139,Draft,33,New Mexico,College/University
82237,1978,7,9,140,Draft,25,West Georgia,College/University
82218,1978,7,10,141,Draft,18,Gonzaga,College/University
82192,1978,7,11,142,Draft,5,St. Mary's (CA),College/University
82299,1978,7,12,143,Draft,30,Nevada-Las Vegas,College/University
82188,1978,7,13,144,Draft,6,Nasson,College/University
82231,1978,7,14,145,Draft,24,Georgetown,College/University
76041,1978,7,15,146,Draft,28,Missouri,College/University
82205,1978,7,16,147,Draft,15,Colorado State,College/University
82248,1978,7,17,148,Draft,35,South Carolina,College/University
77450,1978,7,18,149,Draft,29,San Diego State,College/University
82243,1978,7,19,150,Draft,37,Sacred Heart,College/University
82217,1978,7,20,151,Draft,21,Alabama,College/University
82304,1978,7,21,152,Draft,32,Pacific,College/University
82259,1978,8,1,153,Draft,34,Providence,College/University
82292,1978,8,2,154,Draft,,Jacksonville,College/University
82209,1978,8,3,155,Draft,,Bowling Green,College/University
82179,1978,8,4,156,Draft,1,Fairfield,College/University
76685,1978,8,5,157,Draft,13,Nevada-Las Vegas,College/University
77258,1978,8,6,158,Draft,33,Louisiana-Monroe,College/University
76463,1978,8,7,159,Draft,25,San Francisco,College/University
82222,1978,8,8,160,Draft,18,Merrimack,College/University
82297,1978,8,9,161,Draft,30,Missouri Southern State,College/University
82189,1978,8,10,162,Draft,6,St. Bonaventure,College/University
82198,1978,8,11,163,Draft,5,Appalachian State,College/University
82277,1978,8,12,164,Draft,28,North Carolina,College/University
82229,1978,8,13,165,Draft,24,St. Francis Brooklyn,College/University
82253,1978,8,14,166,Draft,35,Colorado,College/University
82279,1978,8,15,167,Draft,29,Pacific,College/University
82245,1978,8,16,168,Draft,37,Texas-Pan American,College/University
82213,1978,8,17,169,Draft,21,Colorado State,College/University
82305,1978,8,18,170,Draft,32,Linfield,College/University
82263,1978,9,1,171,Draft,34,Princeton,College/University
82291,1978,9,2,172,Draft,,Centenary (LA),College/University
82177,1978,9,3,173,Draft,1,George Washington,College/University
82203,1978,9,4,174,Draft,13,Marquette,College/University
82310,1978,9,5,175,Draft,33,Drake,College/University
82236,1978,9,6,176,Draft,25,DePaul,College/University
82224,1978,9,7,177,Draft,18,West Virginia,College/University
82185,1978,9,8,178,Draft,6,North Carolina-Wilmington,College/University
82194,1978,9,9,179,Draft,5,Bradley,College/University
82293,1978,9,10,180,Draft,30,Central State (OH),College/University
82227,1978,9,11,181,Draft,24,Temple,College/University
82276,1978,9,12,182,Draft,28,Marquette,College/University
82251,1978,9,13,183,Draft,35,Air Force,College/University
82281,1978,9,14,184,Draft,29,Grand Canyon,College/University
82246,1978,9,15,185,Draft,37,Arizona State,College/University
82301,1978,9,16,186,Draft,32,Holy Cross,College/University
82264,1978,10,1,187,Draft,34,Holy Cross,College/University
82180,1978,10,2,188,Draft,1,Brandeis,College/University
82201,1978,10,3,189,Draft,13,Central Michigan,College/University
78563,1978,10,4,190,Draft,33,Long Beach State,College/University
82239,1978,10,5,191,Draft,25,Oklahoma,College/University
82221,1978,10,6,192,Draft,18,Florida Southern,College/University
82196,1978,10,7,193,Draft,5,Murray State,College/University
82300,1978,10,8,194,Draft,30,Army,College/University
82190,1978,10,9,195,Draft,6,Pace,College/University
82274,1978,10,10,196,Draft,28,Wisconsin-Green Bay,College/University
82228,1978,10,11,197,Draft,24,Boise State,College/University
82252,1978,10,12,198,Draft,35,Arizona,College/University
82278,1978,10,13,199,Draft,29,Cal Poly,College/University
82241,1978,10,14,200,Draft,37,Florida,College/University
82215,1978,10,15,201,Draft,21,Widener,College/University
82306,1978,10,16,202,Draft,32,Biola,College/University
77142,1979,1,1,1,Draft,15,Michigan State,College/University
76881,1979,1,2,2,Draft,25,California-Los Angeles,College/University
76362,1979,1,3,3,Draft,6,San Francisco,College/University
77239,1979,1,4,4,Draft,13,Michigan State,College/University
77626,1979,1,5,5,Draft,28,Arkansas,College/University
76085,1979,1,6,6,Draft,27,Rutgers,College/University
77167,1979,1,7,7,Draft,27,Baylor,College/University
77691,1979,1,8,8,Draft,34,Louisiana-Monroe,College/University
76553,1979,1,9,9,Draft,6,Arizona,College/University
76928,1979,1,10,10,Draft,13,California-Los Angeles,College/University
77986,1979,1,11,11,Draft,34,Southern California,College/University
77819,1979,1,12,12,Draft,32,Dayton,College/University
76231,1979,1,13,13,Draft,36,North Carolina,College/University
77040,1979,1,14,14,Draft,15,California-Los Angeles,College/University
77071,1979,1,15,15,Draft,13,Michigan,College/University
78222,1979,1,16,16,Draft,21,Duke,College/University
77158,1979,1,17,17,Draft,31,Texas A&M-Commerce,College/University
77273,1979,1,18,18,Draft,,Alabama,College/University
77827,1979,1,19,19,Draft,37,Mississippi State,College/University
82449,1979,1,20,20,Draft,33,Loyola-Chicago,College/University
78570,1979,1,21,21,Draft,6,Rhode Island,College/University
77438,1979,1,22,22,Draft,29,Kentucky,College/University
82446,1979,2,1,23,Draft,33,Georgia Tech,College/University
77022,1979,2,2,24,Draft,29,Nevada-Reno,College/University
77432,1979,2,3,25,Draft,15,East Carolina,College/University
76725,1979,2,4,26,Draft,30,Notre Dame,College/University
76360,1979,2,5,27,Draft,6,St. John's (NY),College/University
82333,1979,2,6,28,Draft,5,Texas-Pan American,College/University
77882,1979,2,7,29,Draft,13,Pennsylvania,College/University
76781,1979,2,8,30,Draft,35,DePaul,College/University
77184,1979,2,9,31,Draft,28,Nevada-Reno,College/University
78643,1979,2,10,32,Draft,36,Arizona State,College/University
82374,1979,2,11,33,Draft,25,Idaho State,College/University
82321,1979,2,12,34,Draft,6,San Diego State,College/University
82357,1979,2,13,35,Draft,18,Memphis,College/University
77950,1979,2,14,36,Draft,21,Seattle,College/University
78356,1979,2,15,37,Draft,21,Marquette,College/University
82364,1979,2,16,38,Draft,18,Nicholls State,College/University
82342,1979,2,17,39,Draft,15,Louisiana Tech,College/University
82440,1979,2,18,40,Draft,32,Cheyney,College/University
82345,1979,2,19,41,Draft,15,Fairfield,College/University
77623,1979,2,20,42,Draft,31,Kansas,College/University
77633,1979,2,21,43,Draft,27,Texas,College/University
82366,1979,2,22,44,Draft,24,Fairfield,College/University
77306,1979,3,1,45,Draft,33,Augustana (SD),College/University
82371,1979,3,2,46,Draft,24,Iowa State,College/University
76786,1979,3,3,47,Draft,25,Oral Roberts,College/University
76608,1979,3,4,48,Draft,13,Detroit Mercy,College/University
77056,1979,3,5,49,Draft,25,South Carolina,College/University
77087,1979,3,6,50,Draft,6,Texas Tech,College/University
82401,1979,3,7,51,Draft,34,Davidson,College/University
82412,1979,3,8,52,Draft,28,Maryland,College/University
77312,1979,3,9,53,Draft,1,Drake,College/University
77159,1979,3,10,54,Draft,5,Wichita State,College/University
82425,1979,3,11,55,Draft,,Boston University,College/University
81859,1979,3,12,56,Draft,32,Saint Mary's (CAN),College/University
82359,1979,3,13,57,Draft,18,Franklin & Marshall,College/University
940,1979,3,14,58,Draft,21,Detroit Mercy,College/University
82404,1979,3,15,59,Draft,31,Pepperdine,College/University
82341,1979,3,16,60,Draft,15,Georgia,College/University
82316,1979,3,17,61,Draft,1,Briar Cliff,College/University
76475,1979,3,18,62,Draft,,Tennessee,College/University
77732,1979,3,19,63,Draft,37,Jackson State,College/University
82421,1979,3,20,64,Draft,29,Louisiana State,College/University
100263,1979,3,21,65,Draft,30,Notre Dame,College/University
82367,1979,3,22,66,Draft,24,High Point,College/University
76544,1979,4,1,67,Draft,33,Utah,College/University
82315,1979,4,2,68,Draft,1,Seton Hall,College/University
82416,1979,4,3,69,Draft,28,Louisiana-Monroe,College/University
82437,1979,4,4,70,Draft,30,Citadel,College/University
82323,1979,4,5,71,Draft,6,Southeast Missouri State,College/University
82378,1979,4,6,72,Draft,25,East Carolina,College/University
76583,1979,4,7,73,Draft,27,Washington State,College/University
82397,1979,4,8,74,Draft,36,Idaho,College/University
82332,1979,4,9,75,Draft,5,Wisconsin-Green Bay,College/University
82406,1979,4,10,76,Draft,31,Georgia Tech,College/University
82427,1979,4,11,77,Draft,,Southern University,College/University
82442,1979,4,12,78,Draft,32,Appalachian State,College/University
82344,1979,4,13,79,Draft,15,Mississippi State,College/University
82407,1979,4,14,80,Draft,31,Louisiana State,College/University
82343,1979,4,15,81,Draft,15,Temple,College/University
78146,1979,4,16,82,Draft,5,Purdue,College/University
77718,1979,4,17,83,Draft,21,Cal State-Fullerton,College/University
82384,1979,4,18,84,Draft,37,Furman,College/University
77520,1979,4,19,85,Draft,,Oklahoma,College/University
82419,1979,4,20,86,Draft,29,Florida,College/University
82410,1979,4,21,87,Draft,27,Cal State Dominguez Hills,College/University
82372,1979,4,22,88,Draft,24,Oral Roberts,College/University
82451,1979,5,1,89,Draft,33,Stanford,College/University
82311,1979,5,2,90,Draft,1,New Haven,College/University
82435,1979,5,3,91,Draft,30,Georgia Southern,College/University
82340,1979,5,4,92,Draft,13,Nevada-Las Vegas,College/University
82382,1979,5,5,93,Draft,25,Drury,College/University
82322,1979,5,6,94,Draft,6,California-Riverside,College/University
82398,1979,5,7,95,Draft,34,Connecticut,College/University
82329,1979,5,8,96,Draft,5,Centenary (LA),College/University
82418,1979,5,9,97,Draft,28,Eastern Kentucky,College/University
77937,1979,5,10,98,Draft,36,San Francisco,College/University
82430,1979,5,11,99,Draft,,Middle Tennessee State,College/University
82445,1979,5,12,100,Draft,32,Pennsylvania,College/University
82361,1979,5,13,101,Draft,18,North Carolina State,College/University
82393,1979,5,14,102,Draft,35,Louisville,College/University
82354,1979,5,15,103,Draft,21,Nebraska,College/University
77353,1979,5,16,104,Draft,31,Oklahoma City,College/University
82350,1979,5,17,105,Draft,,DePaul,College/University
82388,1979,5,18,106,Draft,37,Arkansas,College/University
76631,1979,5,19,107,Draft,29,California-Los Angeles,College/University
82365,1979,5,20,108,Draft,24,Virginia Tech,College/University
82447,1979,6,1,109,Draft,33,Boston University,College/University
82314,1979,6,2,110,Draft,1,Arkansas,College/University
82336,1979,6,3,111,Draft,13,Kentucky,College/University
82433,1979,6,4,112,Draft,30,North Texas,College/University
82319,1979,6,5,113,Draft,6,New Mexico,College/University
82379,1979,6,6,114,Draft,25,Southern California,College/University
82299,1979,6,7,115,Draft,34,Nevada-Las Vegas,College/University
82414,1979,6,8,116,Draft,28,Illinois State,College/University
82395,1979,6,9,117,Draft,36,Stetson,College/University
82330,1979,6,10,118,Draft,5,DePaul,College/University
82424,1979,6,11,119,Draft,,Duke,College/University
82439,1979,6,12,120,Draft,32,Pepperdine,College/University
82363,1979,6,13,121,Draft,18,Gardner-Webb,College/University
82389,1979,6,14,122,Draft,35,Marquette,College/University
82352,1979,6,15,123,Draft,21,Oregon,College/University
82405,1979,6,16,124,Draft,31,Southern University,College/University
82386,1979,6,17,125,Draft,37,Pittsburgh,College/University
82347,1979,6,18,126,Draft,,Princeton,College/University
82423,1979,6,19,127,Draft,29,Syracuse,College/University
82369,1979,6,20,128,Draft,24,Morgan State,College/University
82452,1979,7,1,129,Draft,33,Louisiana College,College/University
82313,1979,7,2,130,Draft,1,Virginia,College/University
82436,1979,7,3,131,Draft,30,Ohio,College/University
82337,1979,7,4,132,Draft,13,St. Mary's (CA),College/University
82376,1979,7,5,133,Draft,25,Chicago State,College/University
82320,1979,7,6,134,Draft,6,Seton Hall,College/University
82403,1979,7,7,135,Draft,34,South Carolina,College/University
82394,1979,7,8,136,Draft,36,Stetson,College/University
82334,1979,7,9,137,Draft,5,Virginia Commonwealth,College/University
82415,1979,7,10,138,Draft,28,Cal State-Fullerton,College/University
82428,1979,7,11,139,Draft,,Le Moyne,College/University
82444,1979,7,12,140,Draft,32,Central Michigan,College/University
82362,1979,7,13,141,Draft,18,St. Bonaventure,College/University
82356,1979,7,14,142,Draft,21,Pennsylvania,College/University
82408,1979,7,15,143,Draft,31,Auburn,College/University
82390,1979,7,16,144,Draft,35,Creighton,College/University
82346,1979,7,17,145,Draft,,Xavier,College/University
82383,1979,7,18,146,Draft,37,Texas,College/University
82256,1979,7,19,147,Draft,29,Pepperdine,College/University
82450,1979,8,1,148,Draft,33,Utah State,College/University
82318,1979,8,2,149,Draft,1,North Carolina State,College/University
82338,1979,8,3,150,Draft,13,Memphis,College/University
82214,1979,8,4,151,Draft,30,Massachusetts,College/University
82325,1979,8,5,152,Draft,6,Tennessee State,College/University
82381,1979,8,6,153,Draft,25,North Carolina State,College/University
82402,1979,8,7,154,Draft,34,Hofstra,College/University
82327,1979,8,8,155,Draft,5,Briar Cliff,College/University
82417,1979,8,9,156,Draft,28,Alabama-Birmingham,College/University
82396,1979,8,10,157,Draft,36,George Washington,College/University
82431,1979,8,11,158,Draft,,Appalachian State,College/University
82441,1979,8,12,159,Draft,32,Chaminade,College/University
82358,1979,8,13,160,Draft,18,Maryland-Baltimore County,College/University
82409,1979,8,14,161,Draft,31,East Tennessee State,College/University
82392,1979,8,15,162,Draft,35,Denver,College/University
82355,1979,8,16,163,Draft,21,Portland,College/University
82349,1979,8,17,164,Draft,,Alabama-Huntsville,College/University
279,1979,8,18,165,Draft,29,Albany State (GA),College/University
82373,1979,8,19,166,Draft,24,Manhattan,College/University
82448,1979,9,1,167,Draft,33,Southern Illinois,College/University
82317,1979,9,2,168,Draft,1,Navy,College/University
82432,1979,9,3,169,Draft,30,Ohio,College/University
82335,1979,9,4,170,Draft,13,Central Michigan,College/University
82377,1979,9,5,171,Draft,25,Minnesota,College/University
82326,1979,9,6,172,Draft,6,New Jersey City,College/University
82400,1979,9,7,173,Draft,34,Columbia,College/University
82413,1979,9,8,174,Draft,28,Maine,College/University
82331,1979,9,9,175,Draft,5,California,College/University
82426,1979,9,10,176,Draft,,San Diego State,College/University
82438,1979,9,11,177,Draft,32,Harding,College/University
82360,1979,9,12,178,Draft,18,Hamilton,College/University
82391,1979,9,13,179,Draft,35,Colorado,College/University
82353,1979,9,14,180,Draft,21,Utah,College/University
82351,1979,9,15,181,Draft,,Southern Illinois,College/University
82387,1979,9,16,182,Draft,37,Nevada-Las Vegas,College/University
82420,1979,9,17,183,Draft,29,Robert Morris,College/University
82368,1979,9,18,184,Draft,24,Murray State,College/University
76541,1979,10,1,185,Draft,33,Northern Illinois,College/University
82312,1979,10,2,186,Draft,1,Columbia,College/University
82339,1979,10,3,187,Draft,13,Grand Canyon,College/University
82434,1979,10,4,188,Draft,30,Point Park,College/University
82324,1979,10,5,189,Draft,6,St. John's (NY),College/University
82380,1979,10,6,190,Draft,25,California-Los Angeles,College/University
82399,1979,10,7,191,Draft,34,Tulane,College/University
82328,1979,10,8,192,Draft,5,Cal State-Fullerton,College/University
82411,1979,10,9,193,Draft,28,North Dakota,College/University
82429,1979,10,10,194,Draft,,Loyola-Marymount,College/University
82443,1979,10,11,195,Draft,32,Oregon,College/University
82310,1979,10,12,196,Draft,18,Drake,College/University
82375,1979,10,13,197,Draft,25,Southern Indiana,College/University
77515,1979,10,14,198,Draft,21,Alabama-Birmingham,College/University
82385,1979,10,15,199,Draft,37,Harvard,College/University
82348,1979,10,16,200,Draft,,New Mexico,College/University
82422,1979,10,17,201,Draft,29,Santa Clara,College/University
82370,1979,10,18,202,Draft,24,Georgetown,College/University
76353,1980,1,1,1,Draft,5,Purdue,College/University
76890,1980,1,2,2,Draft,33,Louisville,College/University
1450,1980,1,3,3,Draft,1,Minnesota,College/University
77911,1980,1,4,4,Draft,25,Ohio State,College/University
77920,1980,1,5,5,Draft,35,Jacksonville,College/University
77754,1980,1,6,6,Draft,34,North Carolina,College/University
76826,1980,1,7,7,Draft,34,Duke,College/University
78351,1980,1,8,8,Draft,21,Louisiana-Lafayette,College/University
76266,1980,1,9,9,Draft,,La Salle,College/University
77373,1980,1,10,10,Draft,32,Iowa,College/University
78404,1980,1,11,11,Draft,38,California-Los Angeles,College/University
78614,1980,1,12,12,Draft,6,Indiana,College/University
76283,1980,1,13,13,Draft,5,Mississippi State,College/University
77484,1980,1,14,14,Draft,24,Wisconsin,College/University
77163,1980,1,15,15,Draft,37,Tennessee,College/University
78519,1980,1,16,16,Draft,,North Carolina State,College/University
76599,1980,1,17,17,Draft,13,Missouri,College/University
76418,1980,1,18,18,Draft,18,Washington State,College/University
76619,1980,1,19,19,Draft,33,Georgetown,College/University
76944,1980,1,20,20,Draft,27,Notre Dame,College/University
76520,1980,1,21,21,Draft,21,Tennessee State,College/University
77262,1980,1,22,22,Draft,30,North Carolina-Charlotte,College/University
77715,1980,1,23,23,Draft,35,Indiana State,College/University
78195,1980,2,1,24,Draft,5,Alcorn State,College/University
78041,1980,2,2,25,Draft,5,Iona,College/University
78618,1980,2,3,26,Draft,25,Marquette,College/University
78274,1980,2,4,27,Draft,31,Mississippi,College/University
78132,1980,2,5,28,Draft,18,Georgetown,College/University
77770,1980,2,6,29,Draft,36,Syracuse,College/University
77692,1980,2,7,30,Draft,36,Louisiana-Monroe,College/University
77996,1980,2,8,31,Draft,15,Virginia Tech,College/University
82587,1980,2,9,32,Draft,32,McNeese State,College/University
82584,1980,2,10,33,Draft,32,Weber State,College/University
82597,1980,2,11,34,Draft,38,Syracuse,College/University
328,1980,2,12,35,Draft,24,Hampton,College/University
78068,1980,2,13,36,Draft,6,Louisiana State,College/University
76355,1980,2,14,37,Draft,15,Indiana,College/University
82546,1980,2,15,38,Draft,31,Oklahoma,College/University
78527,1980,2,16,39,Draft,37,Long Beach State,College/University
77602,1980,2,17,40,Draft,36,Toledo,College/University
77757,1980,2,18,41,Draft,35,Seattle,College/University
82561,1980,2,19,42,Draft,29,Stanford,College/University
82547,1980,2,20,43,Draft,31,Clemson,College/University
82488,1980,2,21,44,Draft,21,North Carolina State,College/University
76239,1980,2,22,45,Draft,13,Southern Methodist,College/University
82454,1980,2,23,46,Draft,1,Purdue,College/University
77719,1980,3,1,47,Draft,35,Arizona State,College/University
82526,1980,3,2,48,Draft,35,Cincinnati,College/University
82474,1980,3,3,49,Draft,5,North Carolina,College/University
78533,1980,3,4,50,Draft,25,California-Los Angeles,College/University
78396,1980,3,5,51,Draft,35,Old Dominion,College/University
77635,1980,3,6,52,Draft,34,West Virginia,College/University
82578,1980,3,7,53,Draft,30,Washington State,College/University
79733,1980,3,8,54,Draft,1,Holy Cross,College/University
82573,1980,3,9,55,Draft,30,Southern Illinois,College/University
76954,1980,3,10,56,Draft,32,North Park,College/University
76261,1980,3,11,57,Draft,38,Texas A&M,College/University
77905,1980,3,12,58,Draft,6,Santa Clara,College/University
82562,1980,3,13,59,Draft,29,Clemson,College/University
82518,1980,3,14,60,Draft,37,Georgia,College/University
78632,1980,3,15,61,Draft,37,North Carolina,College/University
82487,1980,3,16,62,Draft,,Southern University,College/University
82553,1980,3,17,63,Draft,28,Oklahoma,College/University
82477,1980,3,18,64,Draft,13,Furman,College/University
82568,1980,3,19,65,Draft,29,California,College/University
76084,1980,3,20,66,Draft,27,Tuskegee,College/University
82491,1980,3,21,67,Draft,21,Winston-Salem State,College/University
